index,ID,SMILES,InChIKey,Solubility,split
183,A-1259,CC(C)(c1ccc(O)cc1)c2ccc(O)cc2.ClCC3CO3,KUBDPQJOLOUJRM-UHFFFAOYSA-N,-5.0291347649,1
184,A-1261,[Zr+4].CCC([O-])=O,TVCBSVKTTHLKQC-UHFFFAOYSA-M,-2.8232791914,1
185,A-1263,Clc1ccc(cc1)C#N,GJNGXPDXRVXSEH-UHFFFAOYSA-N,-2.749354496,1
186,A-1268,[O-][N+](=O)c1ccc(Cl)cc1,CZGCEKJOLUNIFY-UHFFFAOYSA-N,-2.8118286729,1
187,A-1269,CC(C)c1ccc(C=O)cc1,WTWBUQJHJGUZCY-UHFFFAOYSA-N,-2.7852565821,1
188,A-127,[Zn++].[S-]c1sc2ccccc2n1.[S-]c3sc4ccccc4n3,PGNWIWKMXVDXHP-UHFFFAOYSA-L,-4.285895804,1
189,A-1270,CC(=C)C(=O)OCCCCOC(=O)C(C)=C,XOJWAAUYNWGQAU-UHFFFAOYSA-N,-2.969024542,1
190,A-1274,CCC(=O)c1cccc(Cl)c1,PQWGFUFROKIJBO-UHFFFAOYSA-N,-1.8467055699,1
191,A-1275,C1OC1COc2ccccc2,FQYUMYWMJTYZTK-UHFFFAOYSA-N,-1.7963921827,1
192,A-1276,OC(=O)CCCCCCCC(O)=O,BDJRBEYXGGNYIS-UHFFFAOYSA-N,-1.8944614494,1
193,A-1277,O=C1CCCCCCCCCCOCCCCO1,MRMOPGVGWFNHIN-UHFFFAOYSA-N,-4.0179591997,1
194,A-128,Oc1ccccc1.ClCC2CO2.C=O,IRJIVOLJTYKLEH-UHFFFAOYSA-N,-4.0347567611,1
195,A-1280,CC(C)CCCC(C)CC=O,UCSIFMPORANABL-UHFFFAOYSA-N,-3.8064830067,1
196,A-1286,S=C(Nc1ccccc1)Nc2ccccc2,FCSHMCFRCYZTRQ-UHFFFAOYSA-N,-3.9716884266,1
197,A-1287,C[C@]12CC[C@H]3[C@@H](CCC4=C3CCC(=O)C4)[C@@H]1CCC2=O,RORYLAUXKSWMQL-CBZIJGRNSA-N,-4.0549767292,1
198,A-1288,CCCBr,CYNYIHKIEHGYOZ-UHFFFAOYSA-N,-1.7107562487,1
199,A-1289,COc1ccc(Cl)cc1,YRGAYAGBVIXNAQ-UHFFFAOYSA-N,-2.779325494,1
200,A-129,CCCCCC/C=C/C1CC(=O)OC1=O,FLISWPFVWWWNNP-BQYQJAHWSA-N,-4.0217535152,1
201,A-1290,C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@]2(C)[C@H]1C(=O)CO,GAKMQHDJQHZUTJ-ULHLPKEOSA-N,-3.2037371554,1
202,A-1291,[Na+].[O-][S](=O)(=O)c1cccc(c1)N=Nc2ccc(Nc3ccccc3)cc2,NYGZLYXAPMMJTE-UHFFFAOYSA-M,-1.2046860906,1
203,A-1292,CNC(=O)N(c1ccccc1)c2ccccc2,IMFYAZJNDOZIFV-UHFFFAOYSA-N,-2.9839461582,1
204,A-1293,Nc1ccccc1c2ccccc2,TWBPWBPGNQWFSJ-UHFFFAOYSA-N,-2.8611137345,1
205,A-1294,ClCCO[P](=O)(OCCCl)OCC(CCl)(CCl)CO[P](=O)(OCCCl)OCCCl,ZGHUDSLVQAGWEY-UHFFFAOYSA-N,-3.4001753553,1
206,A-1295,OC(=O)C1CCC(CC1)C(O)=O,PXGZQGDTEZPERC-UHFFFAOYSA-N,-0.8723707236,1
207,A-1298,CCc1cccc2c(CCO)c[nH]c12,UVSDNCAZVSQJQA-UHFFFAOYSA-N,-1.9153264103,1
208,A-1302,CCOC(C)OC(C)(CCC=C(C)C)C=C,ZJPKYCLAROITRY-UHFFFAOYSA-N,-3.9764017843,1
209,A-1304,O=C(c1ccccc1)c2ccccc2,RWCCWEUUXYIKHB-UHFFFAOYSA-N,-3.882202908,1
210,A-1305,CCCC(=O)OC(C)C1CCCCC1,FTMSYMOBBRINAR-UHFFFAOYSA-N,-3.9207588975,1
211,A-1306,CCC1(CC=C2CCCc3cc(OC)ccc23)C(O)CCC1=O,ZXYHLOFRRMDJAQ-UHFFFAOYSA-N,-4.1227687236,1
212,A-1308,CCC(C)c1ccccc1,ZJMWRROPUADPEA-UHFFFAOYSA-N,-3.7586078484,1
213,A-1309,[Na+].CC(=O)Nc1cccc(Nc2cc(c(N)c3C(=O)c4ccccc4C(=O)c23)[S]([O-])(=O)=O)c1,MIBVDSFVCOIWCC-UHFFFAOYSA-M,-4.3079108614,1
214,A-1311,CC(=O)OC(C)(C)C1CCC(=CC1)C,IGODOXYLBBXFDW-UHFFFAOYSA-N,-3.931170339,1
215,A-1312,CC(C)=CCC\C(C)=C\CCC(C)(O)C=C,FQTLCLSUCSAZDY-SDNWHVSQSA-N,-3.9853522661,1
216,A-1313,CC(=C)C(=O)OCCCCCCOC(=O)C(C)=C,SAPGBCWOQLHKKZ-UHFFFAOYSA-N,-4.0436629248,1
217,A-1315,Nc1ccc(cc1)C(F)(F)F,ODGIMMLDVSWADK-UHFFFAOYSA-N,-2.8473301434,1
218,A-1317,[Cl-].CC[N+](CC)(CC)Cc1ccccc1,HTZCNXWZYVXIMZ-UHFFFAOYSA-M,-0.0072656636,1
219,A-1322,[Na+].[Na+].[O-]C(=O)CCCCCCCCC([O-])=O,NCXUIEDQTCQZRK-UHFFFAOYSA-L,-3.0410647254,1
220,A-1325,CCCCOCCOCCOC(=O)C(C)=C,QGTBRAFPWNISIJ-UHFFFAOYSA-N,-2.0159485066,1
221,A-1327,Oc1ccc(cc1)C(c2ccc(O)cc2)(C(F)(F)F)C(F)(F)F,ZFVMWEVVKGLCIJ-UHFFFAOYSA-N,-3.1795029693,1
222,A-1328,CC(=O)c1cccc2ccccc12,QQLIGMASAVJVON-UHFFFAOYSA-N,-2.8846346488,1
223,A-1329,CC(C)c1ccc(N)cc1,LRTFPLFDLJYEKT-UHFFFAOYSA-N,-1.7858311962,1
224,A-1333,COc1ccc(N)cc1,BHAAPTBBJKJZER-UHFFFAOYSA-N,-0.7480293677,1
225,A-1334,CCCCCO,AMQJEAYHLZJPGS-UHFFFAOYSA-N,-0.6027996358,1
226,A-1335,COc1ccc(cc1N)[N+]([O-])=O,NIPDVSLAMPAWTP-UHFFFAOYSA-N,-1.8832793564,1
227,A-1336,CC(=C)C(=O)OCC=C,FBCQUCJYYPMKRO-UHFFFAOYSA-N,-1.7584817871,1
228,A-1337,FC(F)(I)C(F)(F)C(F)(F)C(F)(F)I,JILAKKYYZPDQBE-UHFFFAOYSA-N,-3.314476262,1
229,A-1339,CC(C)(C)c1cc(CO)cc(c1O)C(C)(C)C,HNURKXXMYARGAY-UHFFFAOYSA-N,-4.0127821042,1
230,A-134,CC(=C)C(O)=O.CC(C)(c1ccc(O)cc1)c2ccc(O)cc2.ClCC3CO3,HXMNCTCIJUKTBN-UHFFFAOYSA-N,-5.229282852,1
231,A-1341,CC(C)CCOCCc1ccccc1,BHQBQWOZHYUVTL-UHFFFAOYSA-N,-3.9337357827,1
232,A-1343,Oc1ccc2ccccc2c1C=O,NTCCNERMXRIPTR-UHFFFAOYSA-N,-3.8935675896,1
233,A-1345,Nc1nc(N)c(N=O)c(N)n1,XLQQJSWJHHKLOK-UHFFFAOYSA-N,-3.8454729507,1
234,A-1346,ClC\C=C/Cl,UOORRWUZONOOLO-UPHRSURJSA-N,-1.706753006,1
235,A-1347,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(c3)C(F)(F)F)cc2)ccn1,MLDQJTXFUGDVEO-UHFFFAOYSA-N,-6.6672950838,1
236,A-1348,COCc1ccc(O)c(OC)c1,USDDPDQEVLAOBO-UHFFFAOYSA-N,-1.8934476814,1
237,A-1349,CCCCCC1COCCC1OC(C)=O,VSRVCSJJKWDZSH-UHFFFAOYSA-N,-2.9987958883,1
238,A-135,CC1=CC[C@H]2C[C@@H]1C2(C)C,GRWFGVWFFZKLTI-IUCAKERBSA-N,-4.7725704235,1
239,A-1350,Nc1ccc(N=Nc2ccccc2)c(N)c1,IWRVPXDHSLTIOC-UHFFFAOYSA-N,-2.9976655605,1
240,A-1351,COc1ccc(O)c(c1)C(C)(C)C,MRBKEAMVRSLQPH-UHFFFAOYSA-N,-2.9274884417,1
241,A-1352,C1CC(CCN1)N2CCOCC2,YYBXNWIRMJXEQJ-UHFFFAOYSA-N,-2.9027228224,1
242,A-1354,CCO[Si](CC(C)C)(OCC)OCC,ALVYUZIFSCKIFP-UHFFFAOYSA-N,-3.016846171,1
243,A-1355,Oc1cc(C=O)cc(c1O)[N+]([O-])=O,BBFJODMCHICIAA-UHFFFAOYSA-N,-1.937833911,1
244,A-1357,CCOC(=O)C(C)(C)c1ccccc1,OFYSAFPKXXTYLU-UHFFFAOYSA-N,-3.045838317,1
245,A-1360,Cc1ccc(N)c(c1)[N+]([O-])=O,DLURHXYXQYMPLT-UHFFFAOYSA-N,-1.860061225,1
246,A-1361,S=C=S,QGJOPFRUJISHPQ-UHFFFAOYSA-N,-1.5594220963,1
247,A-1362,COC(=O)c1ccccc1,QPJVMBTYPHYUOC-UHFFFAOYSA-N,-1.8117983509,1
248,A-1363,CCCCCCCC(OC)OC,BZOOCKAFKVYAOZ-UHFFFAOYSA-N,-2.9180054187,1
249,A-1364,C1CNCCNCCNCCN1,QBPPRVHXOZRESW-UHFFFAOYSA-N,-0.0310204156,1
250,A-1366,C=CCCCCCCCCC=O,OFHHDSQXFXLTKC-UHFFFAOYSA-N,-3.8931862,1
251,A-1367,COC(=O)CCCCCCCCC(=O)OC1CC(C)(C)N(C)C(C)(C)C1.CN2C(C)(C)CC(CC2(C)C)OC(=O)CCCCCCCCC(=O)OC3CC(C)(C)N(C)C(C)(C)C3,YHEPZZFDBQOSSN-UHFFFAOYSA-N,-4.6112212345,1
252,A-1370,CC(C)Cc1ccc(cc1)C(C)C(O)=O,HEFNNWSXXWATRW-UHFFFAOYSA-N,-3.9922483547,1
253,A-1371,[Na+].[O-][Cl](=O)(=O)=O,BAZAXWOYCMUHIX-UHFFFAOYSA-M,-1.7665284956,1
254,A-1376,CCNc1nc(NC(C)C)nc(SC)n1,RQVYBGPQFYCBGX-UHFFFAOYSA-N,-3.0470399572,1
255,A-1377,COc1cccc(c1)C(C)=O,BAYUSCHCCGXLAY-UHFFFAOYSA-N,-1.8691073865,1
256,A-1381,[nH]1cnc2ccccc12,HYZJCKYKOHLVJF-UHFFFAOYSA-N,-1.769197233,1
257,A-1382,O=C1NC(=O)NC(=O)N1,ZFSLODLOARCGLH-UHFFFAOYSA-N,-1.8076460763,1
258,A-1383,ClCCCN1C(=O)Nc2ccccc12,GUMPYDGUYXOYML-UHFFFAOYSA-N,-3.0203942687,1
259,A-1385,Clc1ccccn1,OKDGRDCXVWSXDC-UHFFFAOYSA-N,-0.7541456686,1
260,A-1387,Oc1cc(Cl)ccc1Cl,RANCECPPZPIPNO-UHFFFAOYSA-N,-1.9111656018,1
261,A-1388,[Na+].[Na+].[Cu++].[Cu++].N[S](=O)(=O)c1ccc([O-])c(c1)N=Nc2c([O-])c3ccc(Nc4ccc5c([O-])c(N=Nc6cc(ccc6[O-])[S](N)(=O)=O)c(cc5c4)[S]([O-])(=O)=O)cc3cc2[S]([O-])(=O)=O,OHHRMPATRJSFJN-UHFFFAOYSA-H,-2.7104892768,1
262,A-139,C[Si](C)(C)O[Si](C)(C)C,UQEAIHBTYFGYIE-UHFFFAOYSA-N,-4.909505216,1
263,A-1390,CCCCC(CC)COC(=O)CCCCCCCCC(=O)OCC(CC)CCCC,VJHINFRRDQUWOJ-UHFFFAOYSA-N,-3.3290743264,1
264,A-1391,[H+].[Cl-].CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC,RVFUNJWWXKCWNS-UHFFFAOYSA-N,-3.2256490876,1
265,A-1392,[As],WLQSSCFYCXIQDZ-UHFFFAOYSA-N,-2.5735793664,1
266,A-1397,C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2CC[C@@]4(C)[C@H]3CC[C@@]45CCC(=O)O5,UWBICEKKOYXZRG-WNHSNXHDSA-N,-4.2250037793,1
267,A-1399,CCC(COC(=O)C(C)=C)(COC(=O)C(C)=C)COC(=O)C(C)=C,OKKRPWIIYQTPQF-UHFFFAOYSA-N,-4.2262342969,1
268,A-14,Fc1ccc(cc1)C(=O)c2ccc(F)cc2,LSQARZALBDFYQZ-UHFFFAOYSA-N,-4.3966521847,1
269,A-140,FC(=C)C(F)(F)F,FXRLMCRCYDHQFW-UHFFFAOYSA-N,-2.7599573667,1
270,A-1400,CC(C)c1ccc(O)cc1C,IJALWSVNUBBQRA-UHFFFAOYSA-N,-2.854511354,1
271,A-1401,COC1CC(C)CCC1C(C)C,JDGJLPHFRJNJMN-UHFFFAOYSA-N,-3.9301744515,1
272,A-1402,[Na+].[Na+].[O-]C(=O)c1ccccc1C2=C3C=C(Br)C(=O)C=C3Oc4c2cc(Br)c([O-])c4C5=CC=C[Hg]5,QLVIXIXZJAKNOS-UHFFFAOYSA-L,-4.5936830655,1
273,A-1404,CC1=CCC2C(C1)C2(C)C,BQOFWKZOCNGFEC-UHFFFAOYSA-N,-4.6704052705,1
274,A-1405,O=C1CCCCCCCCCC\C=C/CC1,JIYIHILAGIZIMD-CLFYSBASSA-N,-4.8831871131,1
275,A-1406,O=[Zn],XLOMVQKBTHCTTD-UHFFFAOYSA-N,-4.4481677146,1
276,A-1407,Cc1ccccc1Oc2ccccc2C,CYXMOAZSOPXQOD-UHFFFAOYSA-N,-4.8439277143,1
277,A-1409,CC(C)c1cccc2ccccc12,PMPBFICDXLLSRM-UHFFFAOYSA-N,-4.7823935551,1
278,A-141,O=C1Oc2ccccc2C=C1,ZYGHJZDHTFUPRJ-UHFFFAOYSA-N,-1.8860303607,1
279,A-1410,CCC(Cc1ccc(C)cc1)(N(C)C)C(=O)c2ccc(cc2)N3CCOCC3,PUBNJSZGANKUGX-UHFFFAOYSA-N,-5.1332331523,1
280,A-1411,COc1ccc(cc1[N+]([O-])=O)C(=O)Nc2ccccc2,YKOCPBMVMBUTAX-UHFFFAOYSA-N,-4.9878258088,1
281,A-1414,[O--].[O--].[O--].[Sb+3].[Sb+3],GHPGOEFPKIHBNM-UHFFFAOYSA-N,-5.0237548039,1
282,A-1415,Nc1nc(N)nc(N)n1.O=C2NC(=O)NC(=O)N2,ZQKXQUJXLSSJCH-UHFFFAOYSA-N,-4.9755135023,1
283,A-1417,[Zn++].[Zn++].[Zn++].[O-][P]([O-])([O-])=O.[O-][P]([O-])([O-])=O,LRXTYHSAJDENHV-UHFFFAOYSA-H,-5.1553472856,1
284,A-1418,[O-][N+](=O)c1ccccc1c2ccc(Cl)cc2,OMNWKPZIFZJANV-UHFFFAOYSA-N,-4.9372094561,1
285,A-142,CC(=C)C1CCC(=CC1)C,XMGQYMWWDOXHJM-UHFFFAOYSA-N,-3.8464965295,1
286,A-1420,CC1CC2=C(CC1(C)C(C)=O)C(C)(C)CCC2,FVUGZKDGWGKCFE-UHFFFAOYSA-N,-4.9417913147,1
287,A-1421,[Mo].CCCCC(CC)C([O-])=O,VXIWJTFRRIZCQJ-UHFFFAOYSA-M,-3.4351686053,1
288,A-1422,Nc1cc(Cl)ccc1Oc2ccc(Cl)cc2Cl,SOOLDKUMSVNBIW-UHFFFAOYSA-N,-5.0452642864,1
289,A-1423,CCCCCCOC(=O)CCCCC(=O)OCCCCCC,HHECSPXBQJHZAF-UHFFFAOYSA-N,-5.0826003485,1
290,A-1425,CCCCC(CC)COC(=O)CS[Sn](CCCC)(CCCC)SCC(=O)OCC(CC)CCCC,PRIUALOJYOZZOJ-UHFFFAOYSA-L,-5.3942867121,1
291,A-1428,[Sr++].Cc1c(Cl)cc(cc1[S](O)(=O)=O)N=Nc2c([O-])c(cc3ccccc23)C([O-])=O,FTMYMYGLEZHQOM-UHFFFAOYSA-L,-5.3065828462,1
292,A-1429,CC1CCC(CC2=C1CCC2C)C(C)(C)OC(C)=O,DRFSOBZVMGLICQ-UHFFFAOYSA-N,-5.0226025122,1
293,A-143,[Na+].CCN(CC)c1ccc([C+](c2ccc(cc2)N(CC)Cc3cccc(c3)[S]([O-])(=O)=O)c4ccc(cc4)N(CC)Cc5cccc(c5)[S]([O-])(=O)=O)c(C)c1,IXNUVCLIRYUKFB-UHFFFAOYSA-M,-0.6229779303,1
294,A-1431,CCCCC(CC)CCCCCC(C)CCCC(O)=O,DYGIZCLLGGJWQJ-UHFFFAOYSA-N,-5.0561178371,1
295,A-1432,CC(C)CCCC(C)CCCC(C)(O)C#C,OWRXWSVBJIIORE-UHFFFAOYSA-N,-4.953059619,1
296,A-1433,[Gd],UIWYJDYFSGRHKR-UHFFFAOYSA-N,-4.7986506454,1
297,A-1436,FC(F)=C(F)OC(F)(F)C(F)(F)F,GWTYBAOENKSFAY-UHFFFAOYSA-N,-4.9542967929,1
298,A-144,S=[W]=S,ITRNXVSDJBHYNJ-UHFFFAOYSA-N,-4.1391336425,1
299,A-1440,CC(=C)CC(C)(C)C,FXNDIJDIPNCZQJ-UHFFFAOYSA-N,-4.688326948,1
300,A-1444,CC(=C)CC(C)(C)C.N(c1ccccc1)c2ccccc2,NRBLRTXFXBXILY-UHFFFAOYSA-N,-5.0876626154,1
301,A-1445,[Na+].[Mg++].[Al+3].[O-][Si]([O-])=O.[O-][Si]([O-])=O.[O-][Si]([O-])=O,RILYHWBPLWVCBV-UHFFFAOYSA-N,-5.1305146868,1
302,A-1447,CC(C)(C)OOC(C)(C)C#CC(C)(C)OOC(C)(C)C,ODBCKCWTWALFKM-UHFFFAOYSA-N,-5.1145685291,1
303,A-1448,CCCCCCC(CCCC)C(O)=O,OARDBPIZDHVTCK-UHFFFAOYSA-N,-4.9593059667,1
304,A-1449,CCCCC(CC)COC(=O)c1ccc(N)cc1,ZJQXUTDROPGVLH-UHFFFAOYSA-N,-5.0543936585,1
305,A-145,[Na+].[Na+].CC1=NN(C(=O)C1N=Nc2ccc(c3ccc(cc3[S]([O-])(=O)=O)N=NC4C(=NN(C4=O)c5ccccc5)C)c(c2)[S]([O-])(=O)=O)c6ccccc6,ZRYQXQUPWQNYSX-UHFFFAOYSA-L,-1.642781181,1
306,A-1450,[Ca++].CCCCCCC(O)CCCCCCCCCCC([O-])=O.CCCCCCC(O)CCCCCCCCCCC([O-])=O,RXPKHKBYUIHIGL-UHFFFAOYSA-L,-5.463097207,1
307,A-1451,[Ca++].CCCCCCCCCCCCCCCCCC([O-])=O.CCCCCCCCCCCCCCCCCC([O-])=O,CJZGTCYPCWQAJB-UHFFFAOYSA-L,-5.440787474,1
308,A-1452,CCCCOC(=O)CCC(C)(OOC(C)(C)C)OOC(C)(C)C,BXIQXYOPGBXIEM-UHFFFAOYSA-N,-5.1898813447,1
309,A-1453,ClC1=C(Cl)C(=O)c2ccccc2C1=O,SVPKNMBRVBMTLB-UHFFFAOYSA-N,-5.023776406,1
310,A-1455,CC1=CCC2CC1C2(C)C.CC3(C)OC4(C)CCC3CC4.CC5(C)C6CCC(C6)C5=C.CC7(C)C8CCC7(C)C(=O)C8,SMPQTZLALIOWBF-UHFFFAOYSA-N,-5.4383706051,1
311,A-1456,[Na+].COc1ccccc1NC(=O)c2cc3ccccc3cc2[O-],OXXQDUUQLWQUEX-UHFFFAOYSA-M,-5.1765101856,1
312,A-1457,O=[Cd],CXKCTMHTOKXKQT-UHFFFAOYSA-N,-4.7863829333,1
313,A-146,CC(=O)O[C@H]1C[C@H]2CC[C@@]1(C)C2(C)C,KGEKLUUHTZCSIP-JFGNBEQYSA-N,-3.0887781924,1
314,A-1461,Clc1ccccc1C(Cl)(Cl)Cl,MFHPYLFZSCSNST-UHFFFAOYSA-N,-5.0439330965,1
315,A-1462,CCCCCCCCCCOC(C)=O,NUPSHWCALHZGOV-UHFFFAOYSA-N,-4.9857583021,1
316,A-1464,CN(CCOC(=O)C=C)[S](=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,KEMCLRGAIUJRAN-UHFFFAOYSA-N,-5.3087460931,1
317,A-1466,CCCCC(C#N)c1ccccc1,OTERUZJEJFMEEB-UHFFFAOYSA-N,-3.6623544532,1
318,A-1467,FC(F)(F)C(Cl)(Cl)Cl,BOSAWIQFTJIYIS-UHFFFAOYSA-N,-4.3331923932,1
319,A-1468,CC(C)CCCCCCCCCCO,XUJLWPFSUCHPQL-UHFFFAOYSA-N,-5.0007940326,1
320,A-147,[Pb++].[O-][Si]([O-])=O,AFPIWWDEGJLLCL-UHFFFAOYSA-N,-6.6197116003,1
321,A-1470,CCOc1ccccc1NC(=O)c2cc3ccccc3cc2O,NXIGDUAONGBUKR-UHFFFAOYSA-N,-5.1866018088,1
322,A-1472,[CaH2].O=[Zr],HBHGRMNRZXKQAU-UHFFFAOYSA-N,-4.8730792601,1
323,A-1473,CC(C)OC(=O)CCCCCCCCC(=O)OC(C)C,XFKBBSZEQRFVSL-UHFFFAOYSA-N,-5.1559612143,1
324,A-1474,CCCCCCOC(=O)c1ccccc1O,DUKPKQFHJQGTGU-UHFFFAOYSA-N,-5.0458782076,1
325,A-1475,CCCCCCC(O)CCCCCCCCCCCO,KHLCTMQBMINUNT-UHFFFAOYSA-N,-5.1560946306,1
326,A-1476,ClC1=C(Cl)C(=O)C(=C(Cl)C1=O)Cl,UGNWTBMOAKPKBL-UHFFFAOYSA-N,-5.0896861436,1
327,A-1478,[K+].CCCCCCCCCCCCCCCCO[P](O)([O-])=O,RMGVATURDVPNOZ-UHFFFAOYSA-M,-3.2602593536,1
328,A-1479,CCN(CCCl)c1ccc(C=O)cc1,MFUFJCIFNHFEDW-UHFFFAOYSA-N,-3.0334483747,1
329,A-148,CCCC(=O)OC(C)(C)Cc1ccccc1,SHSGYHAHMQLYRB-UHFFFAOYSA-N,-4.1359426126,1
330,A-1481,CCC(=O)OCCC(C)C,XAOGXQMKWQFZEM-UHFFFAOYSA-N,-2.870073641,1
331,A-1482,CC(=C)[C@@H]1C[C@@H](CC[C@@]1(C)C=C)C(C)(C)O,GFJIQNADMLPFOW-VNHYZAJKSA-N,-3.0592783722,1
332,A-1483,[OH-].[Cr+3].CCCCC(CC)COCCCN.CC(=O)\C(=N/Nc1cc(cc(c1[O-])[S]([O-])(=O)=O)[N+]([O-])=O)C(=O)[N-]c2ccccc2.[H+],OBGJRNHPDJSGBR-UHFFFAOYSA-K,-3.5425873869,1
333,A-1484,CCCCCC(O)C=C,VSMOENVRRABVKN-UHFFFAOYSA-N,-1.8219317146,1
334,A-1485,FC(F)=C(F)C(F)(F)F,HCDGVLDPFQMKDK-UHFFFAOYSA-N,-2.8887982833,1
335,A-1488,CC[C@]12CC[C@H]3[C@@H](CCc4cc(OC)ccc34)[C@@H]1CC[C@@H]2O,CNPGMVAEOUQDBN-SLHNCBLASA-N,-4.875700653,1
336,A-1489,CC(C)(C1CCC(O)CC1)C2CCC(O)CC2,CDBAMNGURPMUTG-UHFFFAOYSA-N,-3.0976097488,1
337,A-1490,COCCOCCO[Si](CCCOCC1CO1)(OCCOCCOC)OCCOCCOC,BAPRPWHVXHPSHD-UHFFFAOYSA-N,1.5823133383,1
338,A-1494,[Na+].[Na+].[O-][S](=O)(=O)c1ccc(N\N=C2\C(=O)C=Cc3cc(ccc23)[S]([O-])(=O)=O)cc1,TXVRKNUZLYFDTJ-DDVLFWKVSA-L,-1.3767469152,1
339,A-1495,CC(F)(F)Cl,BHNZEZWIUMJCGF-UHFFFAOYSA-N,-1.7233908536,1
340,A-1496,COC(=O)c1cc(cc(c1)[N+]([O-])=O)C(O)=O,ZCRNIIJXDRYWDU-UHFFFAOYSA-N,-2.0737299237,1
341,A-1497,FCF,RWRIWBAIICGTTQ-UHFFFAOYSA-N,-1.437441792,1
342,A-1498,CC(CN\C=C/1C=CC=CC1=O)N\C=C/2C=CC=CC2=O,OWGJODGIHAHWQP-GFCQZRJLSA-N,-3.172023424,1
343,A-1499,[Mg++].CCCCCCCCCc1cc2ccccc2c(c1CCCCCCCCC)[S]([O-])(=O)=O.CCCCCCCCCc3cc4ccccc4c(c3CCCCCCCCC)[S]([O-])(=O)=O,QGEKBXUETMOETP-UHFFFAOYSA-L,-4.6744729174,1
344,A-15,O=C(OCCCOCCCOC(=O)c1ccccc1)c2ccccc2,BYQDGAVOOHIJQS-UHFFFAOYSA-N,-4.595502564,1
345,A-150,[Na+].[Na+].[O-][S](=O)(=O)c1ccc(N\N=C\2C=CC(=O)C(=N/Nc3ccc(c4ccccc34)[S]([O-])(=O)=O)\C2=O)c5ccccc15,UTIACSXEVKXHPT-XALLQCHJSA-L,-2.6038411441,1
346,A-1501,CC(C)Oc1ccc(cc1)[S](=O)(=O)c2ccc(O)cc2,ZTILAOCGFRDHBH-UHFFFAOYSA-N,-4.1714457851,1
347,A-1503,C[Si](C)(C)C,CZDYPVPMEAXLPK-UHFFFAOYSA-N,-3.6533405182,1
348,A-1505,Clc1cc(c(Cl)cc1c2[nH]c3ccc4C(=O)c5ccccc5C(=O)c4c3n2)c6[nH]c7ccc8C(=O)c9ccccc9C(=O)c8c7n6,MLQFPPIUTFMVLZ-UHFFFAOYSA-N,-4.5247759411,1
349,A-1506,CC(CCOC(C)=O)CC(C)(C)C,DGKXDLCVQSQVBC-UHFFFAOYSA-N,-3.9891678317,1
350,A-1508,ClC(=O)c1ccc(cc1)C(Cl)=O,LXEJRKJRKIFVNY-UHFFFAOYSA-N,-4.0287937791,1
351,A-1509,CC(=C)C(=O)OCC1CCCO1,LCXXNKZQVOXMEH-UHFFFAOYSA-N,-0.9524550039,1
352,A-1510,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@H]34)[C@@H]1CCC2=O,JRIZOGLBRPZBLQ-QXUSFIETSA-N,-3.1565006621,1
353,A-1511,CC(=C)C(=O)OCc1ccccc1,AOJOEFVRHOZDFN-UHFFFAOYSA-N,-2.9682045412,1
354,A-1513,CCOC(=O)OCC,OIFBSDVPJOWBCH-UHFFFAOYSA-N,-0.7982097075,1
355,A-1515,C/C=C/C(=O)C1=C(C)C=CCC1(C)C,POIARNZEYGURDG-FNORWQNLSA-N,-3.0052489876,1
356,A-1516,[O-][N+](=O)c1ccc(Cl)cc1Cl,QUIMTLZDMCNYGY-UHFFFAOYSA-N,-3.0091456414,1
357,A-1517,CC(=C)[C@H]1CC=C(C)C(=O)C1,ULDHMXUKGWMISQ-VIFPVBQESA-N,-1.9026536597,1
358,A-1518,CCCCCCCC[P](O)(O)=O,NJGCRMAPOWGWMW-UHFFFAOYSA-N,-3.0148095518,1
359,A-1519,C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2CC[C@@]4(C)[C@H]3C(O)CC4=O,MYKMKUGZFQKMOZ-HYNIEHHYSA-N,-2.2130969417,1
360,A-1520,COc1cc(Cl)c(OC)cc1N,YGUFQYGSBVXPMC-UHFFFAOYSA-N,-3.0061212915,1
361,A-1521,[Pb],WABPQHHGFIMREM-UHFFFAOYSA-N,-3.0492180227,1
362,A-1523,CCCC(=O)OCCC(C)C,PQLMXFQTAMDXIZ-UHFFFAOYSA-N,-2.9328521233,1
363,A-1524,O[S](=O)(=O)CCCNC1CCCCC1,PJWWRFATQTVXHA-UHFFFAOYSA-N,-3.0802067631,1
364,A-1528,CCCCC/C(C=O)=C/c1ccccc1,HMKKIXGYKWDQSV-KAMYIIQDSA-N,-3.0466584175,1
365,A-153,CCCOCC(C)OCC(C)O,WEZPLQKRXDBPEP-UHFFFAOYSA-N,-0.0700526508,1
366,A-1532,ClCCCBr,MFESCIUQSIBMSM-UHFFFAOYSA-N,-1.9401514115,1
